outcome_id,lineage_uid,lineage_confidence,course_family_id,course_uid,course_version,is_current,program,education_level,course_code,course_name_sv,outcome_order,outcome_category_if_stated,text_exact,verb_or_action,knowledge_area_candidate,source_file,confidence,notes
OMA081_v01_LO_006,OMA081_LO_006,baseline,OMA081,OMA081_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA081,Avancerad omvårdnad med inriktning mot intensivvård I,6,Färdighet och förmåga,"förklara kroppens metabolism och de vätske-, blod- och elektrolytrubbningar som uppstår vid akuta sjukdomstillstånd, beskriva val av behandling och föreslå hur givna behandlingar och omvårdnadsåtgärder utvärderas",förklara,missing,Kurs1_IVA_OMA081.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA081_v01_LO_007,OMA081_LO_007,baseline,OMA081,OMA081_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA081,Avancerad omvårdnad med inriktning mot intensivvård I,7,Färdighet och förmåga,utföra korrekt läkemedelsberäkning samt värdera rimligheten i den beräknade dosen,utföra,läkemedel/farmakologi,Kurs1_IVA_OMA081.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA081_v01_LO_008,OMA081_LO_008,baseline,OMA081,OMA081_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA081,Avancerad omvårdnad med inriktning mot intensivvård I,8,Färdighet och förmåga,förklara och tillämpa personcentrerad vård utifrån ntensivvårdssjuksköterskans kompetensbeskrivning och kärnkompetenser,förklara,personcentrerad vård,Kurs1_IVA_OMA081.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA081_v01_LO_009,OMA081_LO_009,baseline,OMA081,OMA081_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA081,Avancerad omvårdnad med inriktning mot intensivvård I,9,Färdighet och förmåga,"utifrån ett kliniskt resonemang identifiera och värdera förändringar vid övervakning av vitala parametrar och prioritera, föreslå, motivera samt utvärdera genomförda omvårdnadsåtgärder vid akuta tillstånd/sjukdomar",utifrån,missing,Kurs1_IVA_OMA081.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA081_v01_LO_010,OMA081_LO_010,baseline,OMA081,OMA081_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA081,Avancerad omvårdnad med inriktning mot intensivvård I,10,Färdighet och förmåga,förklara vårdhygieniska principers betydelse samt tillämpa ett vårdhygieniskt arbetssätt i syfte att förebygga uppkomsten av vårdrelaterade infektioner vid vård av patienter inom intensivvård,förklara,intensivvård,Kurs1_IVA_OMA081.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA081_v01_LO_011,OMA081_LO_011,baseline,OMA081,OMA081_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA081,Avancerad omvårdnad med inriktning mot intensivvård I,11,Färdighet och förmåga,"visa vårdpedagogisk förmåga i att bemöta, informera, kommunicera och undervisa patienter och närstående inom intensivvård",visa,undervisning/vårdpedagogik; intensivvård,Kurs1_IVA_OMA081.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA081_v01_LO_012,OMA081_LO_012,baseline,OMA081,OMA081_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA081,Avancerad omvårdnad med inriktning mot intensivvård I,12,Färdighet och förmåga,"med viss grad av självständighet tillämpa principer för bedömning och analys av patienters omvårdnadsbehov, planera och genomföra omvårdnadsåtgärder och medicinsk behandling samt utvärdera och dokumentera effekterna av genomförda åtgärder",med,missing,Kurs1_IVA_OMA081.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA081_v01_LO_013,OMA081_LO_013,baseline,OMA081,OMA081_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA081,Avancerad omvårdnad med inriktning mot intensivvård I,13,Färdighet och förmåga,med viss grad av självständighet på ett patientsäkert sätt använda medicinteknisk utrustning,med,missing,Kurs1_IVA_OMA081.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA081_v01_LO_014,OMA081_LO_014,baseline,OMA081,OMA081_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA081,Avancerad omvårdnad med inriktning mot intensivvård I,14,Färdighet och förmåga,"med viss grad av självständighet övervaka, identifiera och bedöma tecken på svikt av vitala funktioner samt utifrån ett kliniskt resonemang visa förmåga till handlingsberedskap i akuta situationer",med,missing,Kurs1_IVA_OMA081.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA081_v01_LO_015,OMA081_LO_015,baseline,OMA081,OMA081_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA081,Avancerad omvårdnad med inriktning mot intensivvård I,18,Färdighet och förmåga,med viss grad av självständighet leda och planera omvårdnadsarbetet i samarbete med övriga i vårdteamet,med,missing,Kurs1_IVA_OMA081.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA081_v01_LO_016,OMA081_LO_016,baseline,OMA081,OMA081_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA081,Avancerad omvårdnad med inriktning mot intensivvård I,16,Värderingsförmåga och förhållningssätt,med viss grad av självständighet utföra undersökningar och behandlingar,med,missing,Kurs1_IVA_OMA081.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA081_v01_LO_017,OMA081_LO_017,baseline,OMA081,OMA081_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA081,Avancerad omvårdnad med inriktning mot intensivvård I,17,Värderingsförmåga och förhållningssätt,"beskriva och bedöma möjligheter och hinder för god kommunikation med patienter och närstående, reflektera över hur detta kan påverka patienter och närstående utifrån FN:s allmänna förklaring om mänskliga rättigheter",beskriva,mänskliga rättigheter; kommunikation,Kurs1_IVA_OMA081.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA081_v01_LO_018,OMA081_LO_018,baseline,OMA081,OMA081_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA081,Avancerad omvårdnad med inriktning mot intensivvård I,18,Värderingsförmåga och förhållningssätt,reflektera över och identifiera egna fortsatta utvecklingsbehov,reflektera,missing,Kurs1_IVA_OMA081.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA080_v01_LO_001,OMA080_LO_001,baseline,OMA080,OMA080_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA080,Omvårdnad - Vetenskaplig metod och teori avancerad nivå - inriktning intensivvård,1,Kunskap och förståelse,"förklara de kunskapsteoretiska grunderna för olika forskningsansatser, designer och datainsamlingsmetoder",förklara,missing,Kurs2_IVA_OMA080.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA080_v01_LO_002,OMA080_LO_002,baseline,OMA080,OMA080_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA080,Omvårdnad - Vetenskaplig metod och teori avancerad nivå - inriktning intensivvård,2,Kunskap och förståelse,"argumentera för val av datainsamlingsmetod, urval och dess relevans för olika forskningsproblem",argumentera,missing,Kurs2_IVA_OMA080.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA080_v01_LO_003,OMA080_LO_003,baseline,OMA080,OMA080_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA080,Omvårdnad - Vetenskaplig metod och teori avancerad nivå - inriktning intensivvård,3,Färdighet och förmåga,argumentera för etiska aspekter i relation till forsknings- och forskaretik,argumentera,etik; forskaretik,Kurs2_IVA_OMA080.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA080_v01_LO_004,OMA080_LO_004,baseline,OMA080,OMA080_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA080,Omvårdnad - Vetenskaplig metod och teori avancerad nivå - inriktning intensivvård,4,Färdighet och förmåga,tillämpa kvantitativa forskningsmetoder $. tillämpa kvalitativa forskningsmetoder Mips:leduhig selocs/svsykabuabourse/ OMADSO7 vald tom=2025-01-20 --- OCR page 2 ---,tillämpa,missing,Kurs2_IVA_OMA080.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA080_v01_LO_005,OMA080_LO_005,baseline,OMA080,OMA080_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA080,Omvårdnad - Vetenskaplig metod och teori avancerad nivå - inriktning intensivvård,6,Färdighet och förmåga,"systematiskt söka, kvalitetsgranska och värdera vetenskapliga publicerade studier",systematiskt,missing,Kurs2_IVA_OMA080.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA080_v01_LO_006,OMA080_LO_006,baseline,OMA080,OMA080_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA080,Omvårdnad - Vetenskaplig metod och teori avancerad nivå - inriktning intensivvård,7,Färdighet och förmåga,"identifiera, formulera och problematisera ett forskningsproblem inom huvudområdet",identifiera,missing,Kurs2_IVA_OMA080.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA080_v01_LO_007,OMA080_LO_007,baseline,OMA080,OMA080_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA080,Omvårdnad - Vetenskaplig metod och teori avancerad nivå - inriktning intensivvård,8,Färdighet och förmåga,"skriftligt utforma och muntligt försvara en projektplan med adekvat design, metoder för datainsamling och -analys",skriftligt,projektplan,Kurs2_IVA_OMA080.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA080_v01_LO_008,OMA080_LO_008,baseline,OMA080,OMA080_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA080,Omvårdnad - Vetenskaplig metod och teori avancerad nivå - inriktning intensivvård,9,Färdighet och förmåga,identifiera forskningsetiska överväganden av relevans för en planerad studie och formulera en forskningsetisk ansökan som inkluderar forskningspersonsinformation,identifiera,missing,Kurs2_IVA_OMA080.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA080_v01_LO_009,OMA080_LO_009,baseline,OMA080,OMA080_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA080,Omvårdnad - Vetenskaplig metod och teori avancerad nivå - inriktning intensivvård,10,Värderingsförmåga och förhållningssätt,tillämpa förvärvade kunskaper om vetenskapsteori och vetenskapsmetodik genom en kritisk granskning av en projektplan.,tillämpa,projektplan,Kurs2_IVA_OMA080.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA080_v01_LO_010,OMA080_LO_010,baseline,OMA080,OMA080_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA080,Omvårdnad - Vetenskaplig metod och teori avancerad nivå - inriktning intensivvård,11,Värderingsförmåga och förhållningssätt,värdera forskningsetiska aspekter i relation till vetenskaplig nytta (PM),värdera,missing,Kurs2_IVA_OMA080.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA080_v01_LO_011,OMA080_LO_011,baseline,OMA080,OMA080_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA080,Omvårdnad - Vetenskaplig metod och teori avancerad nivå - inriktning intensivvård,12,Värderingsförmåga och förhållningssätt,reflektera över olika forskningsmetoders styrkor och svagheter (PM),reflektera,missing,Kurs2_IVA_OMA080.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA080_v01_LO_012,OMA080_LO_012,baseline,OMA080,OMA080_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA080,Omvårdnad - Vetenskaplig metod och teori avancerad nivå - inriktning intensivvård,13,Värderingsförmåga och förhållningssätt,reflektera över aktuell omvårdnadsvetenskaplig forskning avseende relevans och tillämpning genom författande av projektplan (PM),reflektera,projektplan,Kurs2_IVA_OMA080.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA405_v01_LO_001,OMA405_LO_001,baseline,OMA405,OMA405_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA405,Avancerad omvårdnad med inriktning mot intensivvård II,1,missing,"integrera kunskap gällande etiologi, patofysiologi och diagnostik hos. patienter med specifika sjukdomstillstånd inom intensivvård och utifrån detta motivera val av övervakning, och medicinska behandlingsåtgärder",integrera,intensivvård,Kurs3_IVA_OMA405.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA405_v01_LO_002,OMA405_LO_002,baseline,OMA405,OMA405_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA405,Avancerad omvårdnad med inriktning mot intensivvård II,2,missing,"redogöra för räddningsorganisation, samverkan, principer för prioritering, omhändertagande av skadade och utvärdering av katastrofarbete samt reflektera över intensivvårdssjuksköterskans roll i samband med större olyckor, katastrofer och särskilda händelser",redogöra,team/samverkan,Kurs3_IVA_OMA405.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA405_v01_LO_003,OMA405_LO_003,baseline,OMA405,OMA405_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA405,Avancerad omvårdnad med inriktning mot intensivvård II,3,missing,utifrån vetenskaplig litteratur redogöra för och analysera kommunikativa processer utifrån olika ledarperspektiv,utifrån,missing,Kurs3_IVA_OMA405.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA405_v01_LO_004,OMA405_LO_004,baseline,OMA405,OMA405_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA405,Avancerad omvårdnad med inriktning mot intensivvård II,4,missing,"beskriva kris- och stressreaktioner samt diskutera och reflektera över krishantering hos patienter, närstående och vårdpersonal i samband med Mips:ledu Ng selocs/svsykabuakourse OMM OS val tom=2025-09-01 --- OCR page 2 --- akuta tillstånd, sjukdomar och trauma",beskriva,missing,Kurs3_IVA_OMA405.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA405_v01_LO_005,OMA405_LO_005,baseline,OMA405,OMA405_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA405,Avancerad omvårdnad med inriktning mot intensivvård II,5,Färdighet och förmåga,Identifiera olika funktioner och aktiviteter för att ur ett organisatoriskt perspektiv uppnå god säkerhetskultur inom intensivvård,identifiera,intensivvård,Kurs3_IVA_OMA405.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA405_v01_LO_006,OMA405_LO_006,baseline,OMA405,OMA405_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA405,Avancerad omvårdnad med inriktning mot intensivvård II,6,Färdighet och förmåga,"självständigt utifrån omvårdnadsprocessen utforma en personcentrerad omvårdnadsplan, dokumentera och utvärdera genomförda omvårdnadsåtgärder för att tillgodose kritiskt sjuka patienters samt närståendes behov av stöd för att möta lidande och främja välbefinnandet",självständigt,omvårdnadsprocessen; omvårdnadsplan,Kurs3_IVA_OMA405.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA405_v01_LO_007,OMA405_LO_007,baseline,OMA405,OMA405_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA405,Avancerad omvårdnad med inriktning mot intensivvård II,7,Färdighet och förmåga,"självständigt identifiera, bedöma, prioritera, planera och hantera patienters komplexa behov utifrån fysiska, psykiska, sociala och existentiella perspektiv i omvårdnad och medicinsk behandling samt visa förmåga till handlingsberedskap",självständigt,missing,Kurs3_IVA_OMA405.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA405_v01_LO_008,OMA405_LO_008,baseline,OMA405,OMA405_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA405,Avancerad omvårdnad med inriktning mot intensivvård II,8,Färdighet och förmåga,självständigt leda och planera omvårdnadsarbetet i samarbete med,självständigt,missing,Kurs3_IVA_OMA405.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA716_v01_LO_001,OMA716_LO_001,baseline,OMA716,OMA716_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA716,Examensarbete inom intensivvårdssjuksköterskans kunskapsområde,1,missing,"visa kunskap och förståelse inom huvudområdet för utbildningen, intensivvårdssjuksköterskans kunskapsområde, inbegripet såväl överblick över området som fördjupade kunskaper inom valt problemområde samt insikt i aktuellt forsknings- och utvecklingsarbete",visa,missing,Kurs4_IVA_OMA716.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA716_v01_LO_002,OMA716_LO_002,baseline,OMA716,OMA716_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA716,Examensarbete inom intensivvårdssjuksköterskans kunskapsområde,2,Färdighet och förmåga,visa fördjupad metodkunskap inom huvudområdet för utbildningen,visa,missing,Kurs4_IVA_OMA716.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA716_v01_LO_003,OMA716_LO_003,baseline,OMA716,OMA716_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning intensivvård,Avancerad nivå,OMA716,Examensarbete inom intensivvårdssjuksköterskans kunskapsområde,3,Färdighet och förmåga,"visa förmåga att integrera kunskap och självständigt identifiera och formulera en problemställning utifrån aktuelit forskningsläge och teorier med relevans för huvudområdet bese dodung soocsievylaousiarasOMA7I SNvald-Fam 2025-01-20 --- OCR page 2 --- Awisa förmåga att argumentera för val av vetenskaplig metod, dess. relevans för valt problemområde och forskningsetiska överväganden",visa,missing,Kurs4_IVA_OMA716.pdf,medium,extraction_method=ocr_swe_70dpi_cached
