exam_id,lineage_uid,lineage_confidence,course_family_id,course_uid,course_version,is_current,program,education_level,course_code,course_name_sv,module_code_if_stated,module_name_if_stated,credits_hp_if_stated,exam_order,examination_text_exact,examination_category,individual_or_group,written_or_oral_or_practical_or_clinical,mandatory_or_optional,grading_scale_if_stated,related_learning_outcomes_if_stated,source_file,confidence,notes
OMG402_v01_EXAM_025,OMG402_EXAM_025,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",0027,"Tentamen, individuell (mål 13)",0.5,25,"Tentamen, individuell (mål 13)",written_exam,individual,written,mandatory_if_course_completion,UG Tvågradig skala,13,user_prompt_revision_OMG402_2026-08-31.txt,high,module-derived examination; extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_EXAM_026,OMG402_EXAM_026,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",0028,"Seminarium, individuell bedömning (mål 32, 33)",1.0,26,"Seminarium, individuell bedömning (mål 32, 33)",seminar,individual,not_stated,mandatory_if_course_completion,UV Tregradig skala,"32, 33",user_prompt_revision_OMG402_2026-08-31.txt,high,module-derived examination; extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG403_v01_EXAM_001,OMG403_EXAM_001,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",missing,missing,missing,1,"Seminarium, individuell bedömning",seminar,individual,not_stated,unclear,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,examination paragraph; extraction_method=pdf_text_extraction_cached
OMG403_v01_EXAM_002,OMG403_EXAM_002,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",missing,missing,missing,2,"muntlig examination, individuell",oral_individual,individual,oral,unclear,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,examination paragraph; extraction_method=pdf_text_extraction_cached
OMG403_v01_EXAM_003,OMG403_EXAM_003,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",missing,missing,missing,3,"tentamen, individuell",written_exam,individual,written,unclear,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,examination paragraph; extraction_method=pdf_text_extraction_cached
OMG403_v01_EXAM_004,OMG403_EXAM_004,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",missing,missing,missing,4,"klinisk färdighetsträning, individuell",practical_skills_assessment,individual,clinical/practical,unclear,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,examination paragraph; extraction_method=pdf_text_extraction_cached
OMG403_v01_EXAM_005,OMG403_EXAM_005,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",missing,missing,missing,5,"individuell
dokumenterad bedömning av VFU enligt fastställda kriterier och
lärandemål med muntlig dokumenterad genomgång",vfu_assessment,individual,oral+vfu,mandatory_if_course_completion,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,examination paragraph; extraction_method=pdf_text_extraction_cached
OMG403_v01_EXAM_006,OMG403_EXAM_006,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",missing,missing,missing,6,"klinisk examination,
individuell",clinical_examination,individual,clinical/practical,unclear,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,examination paragraph; extraction_method=pdf_text_extraction_cached
OMG403_v01_EXAM_007,OMG403_EXAM_007,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",missing,missing,missing,7,"skriftlig examination, grupp med individuell bedömning",written_group,group_with_individual_assessment,written,unclear,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,examination paragraph; extraction_method=pdf_text_extraction_cached
OMG403_v01_EXAM_008,OMG403_EXAM_008,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",missing,missing,missing,8,"skriftlig examination, individuell",written_individual,individual,written,unclear,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,examination paragraph; extraction_method=pdf_text_extraction_cached
OMG403_v01_EXAM_009,OMG403_EXAM_009,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",missing,missing,missing,9,"muntlig gruppresentation av uppgift,
individuell bedömning.
Närvaro under VFU krävs i den utsträckning som anges i
studiehandledningen.
Som en del av kursens examinationer krävs aktivt deltagande i
obligatoriska undervisningsaktiviteter i kursen. Med aktivt deltagande
menas att studenten bidrar med arbete, inspel och/eller egna
reflektioner med relevans för uppgiften. De obligatoriska
undervisningsaktiviteterna är relaterade till lärandemål 2 - 7, 10, 11, 23,
24, 26 - 29 samt 31 och beskrivs i studiehandledningen. Samtliga
examinationer och obligatoriska undervisningsaktiviteter ska vara
2026-03-18 11:40
OMG403
https://edu.hig.se/docs/sv/syllabus/course/OMG403?valid-from=2026-01-19
5/7

godkända respektive genomförda för att kursen som helhet ska
betraktas som godkänd.",vfu_assessment,group_with_individual_assessment,oral+vfu,mandatory_if_course_completion,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,examination paragraph; extraction_method=pdf_text_extraction_cached
OMG403_v01_EXAM_010,OMG403_EXAM_010,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",0001,"Seminarium, individuell bedömning (mål 1)",missing,10,"Seminarium, individuell bedömning (mål 1)",seminar,individual,not_stated,mandatory_if_course_completion,missing,1,Kurs4_sskgrund_OMG403.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG403_v01_EXAM_011,OMG403_EXAM_011,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",0002,"Klinisk examination, individuell (mål 2, 3, 23)",missing,11,"Klinisk examination, individuell (mål 2, 3, 23)",clinical_examination,individual,clinical/practical,mandatory_if_course_completion,missing,"2, 3, 23",Kurs4_sskgrund_OMG403.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG403_v01_EXAM_012,OMG403_EXAM_012,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",0003,"Muntlig examination, individuell (mål 4–6, 10)",missing,12,"Muntlig examination, individuell (mål 4–6, 10)",oral_individual,individual,oral,mandatory_if_course_completion,missing,"4–6, 10",Kurs4_sskgrund_OMG403.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG403_v01_EXAM_013,OMG403_EXAM_013,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",0004,"Muntlig examination, individuell (mål 7, 31)",missing,13,"Muntlig examination, individuell (mål 7, 31)",oral_individual,individual,oral,mandatory_if_course_completion,missing,"7, 31",Kurs4_sskgrund_OMG403.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG403_v01_EXAM_014,OMG403_EXAM_014,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",0007,"Tentamen, individuell samt klinisk färdighetsträning,",missing,14,"Tentamen, individuell samt klinisk färdighetsträning,",practical_skills_assessment,individual,written+clinical/practical,mandatory_if_course_completion,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG403_v01_EXAM_015,OMG403_EXAM_015,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",0009,"Tentamen, individuell samt klinisk färdighetsträning,",missing,15,"Tentamen, individuell samt klinisk färdighetsträning,",practical_skills_assessment,individual,written+clinical/practical,mandatory_if_course_completion,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG403_v01_EXAM_016,OMG403_EXAM_016,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",0010,"Klinisk examination, individuell (mål 25)",missing,16,"Klinisk examination, individuell (mål 25)",clinical_examination,individual,clinical/practical,mandatory_if_course_completion,missing,25,Kurs4_sskgrund_OMG403.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG403_v01_EXAM_017,OMG403_EXAM_017,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",0013,"Seminarium, individuell bedömning (mål 30)",missing,17,"Seminarium, individuell bedömning (mål 30)",seminar,individual,not_stated,mandatory_if_course_completion,missing,30,Kurs4_sskgrund_OMG403.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG403_v01_EXAM_018,OMG403_EXAM_018,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",0016,"Skriftlig examination, grupp med individuell",missing,18,"Skriftlig examination, grupp med individuell",written_group,group,written,mandatory_if_course_completion,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG403_v01_EXAM_019,OMG403_EXAM_019,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",0017,"Tentamen, individuell (mål 11, 12)",missing,19,"Tentamen, individuell (mål 11, 12)",written_exam,individual,written,mandatory_if_course_completion,missing,"11, 12",Kurs4_sskgrund_OMG403.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG403_v01_EXAM_020,OMG403_EXAM_020,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",0019,"Seminarium individuell bedömning (mål 9, 13, 37)",missing,20,"Seminarium individuell bedömning (mål 9, 13, 37)",seminar,individual,not_stated,mandatory_if_course_completion,missing,"9, 13, 37",Kurs4_sskgrund_OMG403.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG403_v01_EXAM_021,OMG403_EXAM_021,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",0020,"Seminarium, individuell bedömning (mål 8)",missing,21,"Seminarium, individuell bedömning (mål 8)",seminar,individual,not_stated,mandatory_if_course_completion,missing,8,Kurs4_sskgrund_OMG403.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG403_v01_EXAM_022,OMG403_EXAM_022,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",0021,"Seminarium, individuell bedömning (mål 26, 28, 29)",missing,22,"Seminarium, individuell bedömning (mål 26, 28, 29)",seminar,individual,not_stated,mandatory_if_course_completion,missing,"26, 28, 29",Kurs4_sskgrund_OMG403.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG403_v01_EXAM_023,OMG403_EXAM_023,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",0022,"Seminarium, individuell bedömning (mål 27)",missing,23,"Seminarium, individuell bedömning (mål 27)",seminar,individual,not_stated,mandatory_if_course_completion,missing,27,Kurs4_sskgrund_OMG403.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG403_v01_EXAM_024,OMG403_EXAM_024,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",0023,"Skriftlig examination, individuell bedömning (mål 35)",missing,24,"Skriftlig examination, individuell bedömning (mål 35)",written_individual,individual,written,mandatory_if_course_completion,missing,35,Kurs4_sskgrund_OMG403.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG403_v01_EXAM_025,OMG403_EXAM_025,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",0025,"Seminarium, individuell bedömning (mål 21)",missing,25,"Seminarium, individuell bedömning (mål 21)",seminar,individual,not_stated,mandatory_if_course_completion,missing,21,Kurs4_sskgrund_OMG403.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG403_v01_EXAM_026,OMG403_EXAM_026,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",0026,"Muntlig gruppresentation av uppgift, individuell",missing,26,"Muntlig gruppresentation av uppgift, individuell",oral_group,group,oral,mandatory_if_course_completion,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG551_v01_EXAM_001,OMG551_EXAM_001,baseline,OMG551,OMG551_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG551,Omvårdnad vid komplexa vårdbehov I samt introduktion till självständigt arbete i omvårdnad,missing,missing,missing,1,"Seminarium, individuell bedömning",seminar,individual,not_stated,unclear,missing,missing,Kurs5_sskgrund_OMG551.pdf,high,examination paragraph; extraction_method=pdf_text_extraction_cached
OMG551_v01_EXAM_002,OMG551_EXAM_002,baseline,OMG551,OMG551_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG551,Omvårdnad vid komplexa vårdbehov I samt introduktion till självständigt arbete i omvårdnad,missing,missing,missing,2,"individuell dokumenterad
bedömning av VFU enligt fastställda kriterier och lärandemål med
muntlig dokumenterad genomgång",vfu_assessment,individual,oral+vfu,mandatory_if_course_completion,missing,missing,Kurs5_sskgrund_OMG551.pdf,high,examination paragraph; extraction_method=pdf_text_extraction_cached
OMG551_v01_EXAM_003,OMG551_EXAM_003,baseline,OMG551,OMG551_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG551,Omvårdnad vid komplexa vårdbehov I samt introduktion till självständigt arbete i omvårdnad,missing,missing,missing,3,"skriftlig examination, grupp med
individuell bedömning",written_group,group_with_individual_assessment,written,unclear,missing,missing,Kurs5_sskgrund_OMG551.pdf,high,examination paragraph; extraction_method=pdf_text_extraction_cached
OMG551_v01_EXAM_004,OMG551_EXAM_004,baseline,OMG551,OMG551_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG551,Omvårdnad vid komplexa vårdbehov I samt introduktion till självständigt arbete i omvårdnad,missing,missing,missing,4,"muntlig gruppresentation av uppgift, individuell
bedömning",oral_group,group,oral,unclear,missing,missing,Kurs5_sskgrund_OMG551.pdf,high,examination paragraph; extraction_method=pdf_text_extraction_cached
OMG551_v01_EXAM_005,OMG551_EXAM_005,baseline,OMG551,OMG551_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG551,Omvårdnad vid komplexa vårdbehov I samt introduktion till självständigt arbete i omvårdnad,missing,missing,missing,5,"skriftlig examination, individuell.
Närvaro under VFU krävs i den utsträckning som anges i
studiehandledningen.
Som en del av kursens examinationer krävs aktivt deltagande i
obligatoriska undervisningsaktiviteter i kursen. Med aktivt deltagande
menas att studenten bidrar med arbete, inspel och/eller egna
reflektioner med relevans för uppgiften. I kursen kommer även moment
med vårdhygien att ingå som obligatorisk undervisningsaktivitet och är
relaterade till lärandemål 22 och 25, vilket beskrivs i
studiehandledningen. Samtliga examinationer och obligatoriska
undervisningsaktiviteter ska vara godkända respektive genomförda för
att kursen som helhet ska betraktas som godkänd.",vfu_assessment,individual,written+vfu,mandatory_if_course_completion,missing,missing,Kurs5_sskgrund_OMG551.pdf,high,examination paragraph; extraction_method=pdf_text_extraction_cached
OMG551_v01_EXAM_006,OMG551_EXAM_006,baseline,OMG551,OMG551_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG551,Omvårdnad vid komplexa vårdbehov I samt introduktion till självständigt arbete i omvårdnad,0001,"Seminarium, individuell bedömning (mål 1)",missing,6,"Seminarium, individuell bedömning (mål 1)",seminar,individual,not_stated,mandatory_if_course_completion,missing,1,Kurs5_sskgrund_OMG551.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG551_v01_EXAM_007,OMG551_EXAM_007,baseline,OMG551,OMG551_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG551,Omvårdnad vid komplexa vårdbehov I samt introduktion till självständigt arbete i omvårdnad,0002,"Seminarium, individuell bedömning (mål 2)",missing,7,"Seminarium, individuell bedömning (mål 2)",seminar,individual,not_stated,mandatory_if_course_completion,missing,2,Kurs5_sskgrund_OMG551.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG551_v01_EXAM_008,OMG551_EXAM_008,baseline,OMG551,OMG551_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG551,Omvårdnad vid komplexa vårdbehov I samt introduktion till självständigt arbete i omvårdnad,0003,"Seminarium, individuell bedömning (mål 3)",missing,8,"Seminarium, individuell bedömning (mål 3)",seminar,individual,not_stated,mandatory_if_course_completion,missing,3,Kurs5_sskgrund_OMG551.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG551_v01_EXAM_009,OMG551_EXAM_009,baseline,OMG551,OMG551_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG551,Omvårdnad vid komplexa vårdbehov I samt introduktion till självständigt arbete i omvårdnad,0006,"Seminarium, individuell bedömning (mål 18)",missing,9,"Seminarium, individuell bedömning (mål 18)",seminar,individual,not_stated,mandatory_if_course_completion,missing,18,Kurs5_sskgrund_OMG551.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG551_v01_EXAM_010,OMG551_EXAM_010,baseline,OMG551,OMG551_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG551,Omvårdnad vid komplexa vårdbehov I samt introduktion till självständigt arbete i omvårdnad,0007,"Seminarium, individuell bedömning (mål 19)",missing,10,"Seminarium, individuell bedömning (mål 19)",seminar,individual,not_stated,mandatory_if_course_completion,missing,19,Kurs5_sskgrund_OMG551.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG551_v01_EXAM_011,OMG551_EXAM_011,baseline,OMG551,OMG551_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG551,Omvårdnad vid komplexa vårdbehov I samt introduktion till självständigt arbete i omvårdnad,0008,"Skriftlig examination, grupp med individuell",missing,11,"Skriftlig examination, grupp med individuell",written_group,group,written,mandatory_if_course_completion,missing,missing,Kurs5_sskgrund_OMG551.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG551_v01_EXAM_012,OMG551_EXAM_012,baseline,OMG551,OMG551_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG551,Omvårdnad vid komplexa vårdbehov I samt introduktion till självständigt arbete i omvårdnad,0009,"Seminarium, individuell bedömning (mål 27)",missing,12,"Seminarium, individuell bedömning (mål 27)",seminar,individual,not_stated,mandatory_if_course_completion,missing,27,Kurs5_sskgrund_OMG551.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG551_v01_EXAM_013,OMG551_EXAM_013,baseline,OMG551,OMG551_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG551,Omvårdnad vid komplexa vårdbehov I samt introduktion till självständigt arbete i omvårdnad,0010,"Seminarium, individuell bedömning (mål 28)",missing,13,"Seminarium, individuell bedömning (mål 28)",seminar,individual,not_stated,mandatory_if_course_completion,missing,28,Kurs5_sskgrund_OMG551.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG551_v01_EXAM_014,OMG551_EXAM_014,baseline,OMG551,OMG551_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG551,Omvårdnad vid komplexa vårdbehov I samt introduktion till självständigt arbete i omvårdnad,0011,"Seminarium, individuell bedömning (mål 29)",missing,14,"Seminarium, individuell bedömning (mål 29)",seminar,individual,not_stated,mandatory_if_course_completion,missing,29,Kurs5_sskgrund_OMG551.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG551_v01_EXAM_015,OMG551_EXAM_015,baseline,OMG551,OMG551_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG551,Omvårdnad vid komplexa vårdbehov I samt introduktion till självständigt arbete i omvårdnad,0013,"Seminarium, individuell bedömning (mål 31)",missing,15,"Seminarium, individuell bedömning (mål 31)",seminar,individual,not_stated,mandatory_if_course_completion,missing,31,Kurs5_sskgrund_OMG551.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG551_v01_EXAM_016,OMG551_EXAM_016,baseline,OMG551,OMG551_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG551,Omvårdnad vid komplexa vårdbehov I samt introduktion till självständigt arbete i omvårdnad,0014,"Skriftlig examination, individuell (mål 32)",missing,16,"Skriftlig examination, individuell (mål 32)",written_individual,individual,written,mandatory_if_course_completion,missing,32,Kurs5_sskgrund_OMG551.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG551_v01_EXAM_017,OMG551_EXAM_017,baseline,OMG551,OMG551_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG551,Omvårdnad vid komplexa vårdbehov I samt introduktion till självständigt arbete i omvårdnad,0015,"Seminarium, individuell bedömning (mål 33)",missing,17,"Seminarium, individuell bedömning (mål 33)",seminar,individual,not_stated,mandatory_if_course_completion,missing,33,Kurs5_sskgrund_OMG551.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG805_v01_EXAM_001,OMG805_EXAM_001,baseline,OMG805,OMG805_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG805,Självständigt arbete (examensarbete) i omvårdnad,missing,missing,missing,1,"Författa, presentera och försvara ett examensarbete samt granska och
opponera på en annan students examensarbete.
2026-03-18 11:40
OMG805
https://edu.hig.se/docs/sv/syllabus/course/OMG805?valid-from=2027-01-18
2/3",opposition_or_peer_review,not_stated,written+oral,unclear,missing,missing,Kurs6_sskgrund_OMG805.pdf,high,examination paragraph; extraction_method=pdf_text_extraction_cached
OMG805_v01_EXAM_002,OMG805_EXAM_002,baseline,OMG805,OMG805_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG805,Självständigt arbete (examensarbete) i omvårdnad,0001,"Självständigt arbete, individuell bedömning",missing,2,"Självständigt arbete, individuell bedömning",other,individual,not_stated,mandatory_if_course_completion,missing,missing,Kurs6_sskgrund_OMG805.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
